Title,Artist,"Artist (Last, First)",Series,Volume,Online Videos,Labels,Catalog Number,Country,Release Year,Original Release Year,Tracks,Versions,Genres,Styles,Composers,Orchestras,Conductors,Performers,Writers,Production Companies,Producers,Description,Edition,Media,Format,Content Type,Length,Vinyl Size,Vinyl Speed,List Price,Language,Packaging,Number Of Volumes,UPC-EAN13,Favorites,Rating,Physical Location,Loaned To,Date Loaned,Borrowed From,Date Borrowed,Returned from Borrow,Not Owned Reason,Quantity,Cover Condition,Condition,Recommended By,Date Added,User Supplied ID,User Supplied Descriptor,Tags,Purchase Date,Purchase Place,Purchase Price,Notes,discogs Release ID,Category,Wish List,Previously Owned,Uploaded Image URL,Activities
Poker Face,Lady Gaga,"Gaga, Lady",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/02/22 14:09:37.270169019,,,,,,,,,,0,,,
Refrain,Anan Ryoko,"Ryoko, Anan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/02/21 12:32:58.653825998,,,,,,,,,纯音乐/器乐,0,,,
River Flows In You,Martin Ermen,"Ermen, Martin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/02/21 12:23:47.564577102,,,,,,,,,纯音乐/器乐,0,,,
Rolling In The Deep,Adele,Adele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/02/25 04:39:00.218039989,,,,,,,,,,0,0,,
Rule The World,Take That,"That, Take",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/01/12 20:16:57.835084915,,,,,,,,,,0,,,
Sakura Tears,Nigel Silin,"Silin, Nigel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/02/21 12:33:44.904083013,,,,,,,,,纯音乐/器乐,0,,,
"Shanghai,China City Soundscape(City Sounds at Night)",Nomadic Ambience,"Ambience, Nomadic",,,"[{""title"":""Shanghai,China City Soundscape"",""youtubeID"":""https:\/\/youtu.be\/GFdcoDFa0cg""}]",,,,2019,,,,ASMR,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/02/21 04:34:24.688220977,,,,,,,,,,0,0,,
Shape of My Heart,Sting,Sting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/01/13 02:09:27.043551921,,,,,,,,,,0,0,,
Smells Like Teen Spirit,Nirvanna,Nirvanna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/02/21 11:57:25.245897054,,,,,,,,,,0,0,,
Someone Like You,Adele,Adele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/02/25 04:38:48.046738147,,,,,,,,,爱情,0,0,,
Something Just Like This,Coldplay,Coldplay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/02/22 14:12:17.857292175,,,,,,,,,,0,0,,
Sound of Silence,Paul Simon,"Simon, Paul",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/01/12 20:13:07.453385829,,,,,,,,,,0,,,
Star Sky,Two Steps From Hell,"Hell, Two Steps From",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/02/21 12:34:40.535220146,,,,,,,,,纯音乐/器乐,0,0,,
Sugar,Maroon 5,"5, Maroon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/02/22 13:40:00.947732925,,,,,,,,,,0,,,
Summer,久石让,久石让,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/02/21 12:20:22.093117952,,,,,,,,,纯音乐/器乐,0,0,,
Summer Forever,Megan Nicole,"Nicole, Megan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/01/13 00:55:01.955382823,,,,,,,,,,0,,,
Summertime Sadness,Lana Del Ray,"Ray, Lana Del",,,,,,,2012,,,,,,,,,,,,,,,,,,,,,,,,,nocode20150725233036096,0,0.000000,,,,,,0,,1,,,,2020/01/12 19:22:40.000000000,,,,,,,,,,0,0,https://upload.wikimedia.org/wikipedia/en/2/22/SummertimeSadnessOfficial.png,
Summertrain,Greyson Chance,"Chance, Greyson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/01/12 19:51:13.531764984,,,,,,,,,,0,0,https://y.gtimg.cn/music/photo_new/T002R300x300M000003iFCqj1rZ76E.jpg?max_age=2592000,
Super Star,S.H.E,S.H.E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/01/12 20:36:49.428678035,,,,,,,,,,0,,,
Take me Hand,DAISHI DANCE,"DANCE, DAISHI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/02/21 12:41:21.283087015,,,,,,,,,纯音乐/器乐,0,,,
Take Me To Your Heart,无,无,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/02/21 12:11:36.502522945,,,,,,,,,爱情,0,0,,
Tassel,Cymophane,Cymophane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/02/21 12:29:02.369292020,,,,,,,,,纯音乐/器乐,0,,,
Tears in Heaven,Eric Clapton,"Clapton, Eric",,,,,,,1992,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/02/21 11:55:17.512785911,,,,,,,,,,0,0,,
That Girl,Olly Murs,"Murs, Olly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/01/13 00:55:34.424631118,,,,,,,,,,0,,,
The Best Of ABBA,ABBA,ABBA,,,"[{""title"":""ABBA   Greatest Hits"",""youtubeID"":""2UO1M3H2kYk""},{""title"":""ABBA - So Long"",""youtubeID"":""lIueevl71cA""}]",,,Netherlands,1976,,"[{""title"":""1. Fernando"",""duration"":0},{""title"":""2. Waterloo"",""duration"":0},{""title"":""3. Ring Ring"",""duration"":0},{""title"":""4. Honey, Honey"",""duration"":0},{""title"":""5. Mamma Mia"",""duration"":0},{""title"":""6. People Need Love"",""duration"":0},{""title"":""7. Nina, Pretty Ballerina"",""duration"":0},{""title"":""8. I Do, I Do, I Do, I Do, I Do"",""duration"":0},{""title"":""9. SOS"",""duration"":0},{""title"":""10. Dance (While The Music Still Goes On)"",""duration"":0},{""title"":""11. Bang-A-Boomerang"",""duration"":0},{""title"":""12. Hasta Mañana"",""duration"":0},{""title"":""13. So Long"",""duration"":0}]",,Pop,Disco,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2017/08/06 18:14:38.145601034,,,,,,,,686828,,0,,https://img.discogs.com/OH7LeC0HDTApI1CU09Tn5CZPQp0=/fit-in/600x597/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-686828-1318774068.jpeg.jpg,
The Doors,The Doors,"Doors, The",,,"[{""title"":""The Doors - Break On Through (To the Other Side)"",""youtubeID"":""CbiPDSxFgd8""},{""title"":""The Doors - Break on Through (To the Other Side)"",""youtubeID"":""cJQwnAhXnBk""},{""title"":""The Doors - Light My Fire (Live In Europe 1968)"",""youtubeID"":""6O6x_m4zvFs""}]",,,Europe,1999,,"[{""title"":""1. Break On Through (To The Other Side)"",""duration"":145},{""title"":""2. Soul Kitchen"",""duration"":210},{""title"":""3. The Crystal Ship"",""duration"":150},{""title"":""4. Twentieth Century Fox"",""duration"":150},{""title"":""5. Alabama Song (Whisky Bar)"",""duration"":195},{""title"":""6. Light My Fire"",""duration"":410},{""title"":""7. Back Door Man"",""duration"":210},{""title"":""8. I Looked At You"",""duration"":138},{""title"":""9. End Of The Night"",""duration"":169},{""title"":""10. Take It As It Comes"",""duration"":133},{""title"":""11. The End"",""duration"":695}]",,Rock,"Classic Rock,Psychedelic Rock",,,,"Keyboards - Ray Manzarek,Vocals - Jim Morrison,Drums - John Densmore,Guitar - Robby Krieger",,,,,,黑胶,,专辑,,,,,,,,,0,0.000000,,,,,,0,,,,,,,,,,,,,,380655,,0,,https://img.discogs.com/0h7jUZuF1OSMgR64HPwxsqz1ut0=/fit-in/500x491/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-380655-1191584491.jpeg.jpg,
The Elements Song（元素周期表之歌）,cruelsoul,cruelsoul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/01/12 23:05:32.700301170,,,,,,,哈佛大学数学教授 Tom Lehrer 创作的歌曲,,,0,0,,
The Monster,Eminem,Eminem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/02/25 04:32:18.588582992,,,,,,,,,,0,0,,
The Phoenix,Fall Out Boy,"Boy, Fall Out",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/01/12 20:43:32.736510992,,,,,,,,,,0,0,,
The Right Path,Thomas Greenberg,"Greenberg, Thomas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/02/21 12:28:00.370102882,,,,,,,,,纯音乐/器乐,0,0,,
This Is What You Came For,"Calvin Harris,Rihanna","Harris,Rihanna, Calvin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/01/12 20:28:00.523471832,,,,,,,,,爱情,0,,,
Through The Fires And Flames,Dragonforce,Dragonforce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/01/12 20:17:39.592975139,,,,,,,,,,0,,,
Titannium（feat.Sia）,David Guetta,"Guetta, David",,,,,,,2011,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/01/12 20:52:00.401062011,,,,,,,,,,0,0,,
To Be With You,Mr Big,"Big, Mr",,,,,,,1992,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/02/21 11:47:54.146851062,,,,,,,,,,0,0,,
Try,Colbie Caillat,"Caillat, Colbie",,,,,,,2014,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/01/12 20:43:56.447197914,,,,,,,,,,0,,,
Try Everything,Shakira,Shakira,,,,,,,2016,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/01/12 21:04:21.089903831,,,,,,,,,,0,,,
Up Your Alley,Joan Jett & The Blackhearts,"Blackhearts, Joan Jett & The",,,"[{""title"":""Joan Jett & The Blackhearts - I Hate Myself for Loving You (Official Video)"",""youtubeID"":""bpNw7jYkbVc""},{""title"":""Joan Jett & The Blackhearts - Little Liar"",""youtubeID"":""9DcREbM6Z0U""}]",,,US,1988,,"[{""title"":""A1. I Hate Myself For Loving You"",""duration"":246},{""title"":""A2. Ridin' With James Dean"",""duration"":197},{""title"":""A3. Little Liar"",""duration"":239},{""title"":""A4. Tulane"",""duration"":174},{""title"":""A5. I Wanna Be Your Dog"",""duration"":312},{""title"":""B1. I Still Dream About You"",""duration"":202},{""title"":""B2. You Want In I Want Out"",""duration"":254},{""title"":""B3. Just Like In The Movies"",""duration"":185},{""title"":""B4. Desire"",""duration"":231},{""title"":""B5. Back It Up"",""duration"":211},{""title"":""B6. Play That Song Again"",""duration"":222}]",,Rock,"Pop Rock,Rock & Roll",,,,"Drums - Thommy Price,Bass - Kasim Sulton,Guitar - Joan Jett,Guitar - Ricky Byrd",,,,,,,,专辑,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/02/22 14:06:08.112579822,,,,,,,,1172600,,0,0,https://img.discogs.com/cGPJXMxnqo8uqf4zDI9jZkp0ZcU=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-1172600-1571413766-2054.jpeg.jpg,
Victory,Two Steps From Hell,"Hell, Two Steps From",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/02/21 12:42:50.426200866,,,,,,,,,纯音乐/器乐,0,,,
Viva La Vida,Coldplay,Coldplay,,,,,,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/01/12 20:44:22.623916149,,,,,,,,,运动,0,0,,
"Walking in the bund,Shanghai,China at Night-Binaural City Sounds",Nomadic Ambience,"Ambience, Nomadic",,,,,,,2019,,,,ASMR,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/02/21 04:35:43.951354026,,,,,,,,,,0,0,,
We Are The Champions,Queen,Queen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/02/21 11:58:19.325222969,,,,,,,,,,0,0,,
We Will Rock You,Queen,Queen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/02/22 14:08:15.937041044,,,,,,,,,,0,,,
What Are Words,Chris Medina,"Medina, Chris",,,,,,美国,2011,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/01/12 20:57:10.063879013,,,,,,,,,爱情,0,0,,
What Makes You Beautiful,One Direction,"Direction, One",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/01/12 20:29:01.488654136,,,,,,,,,爱情,0,0,,
When We Were Young,Take That,"That, Take",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/02/22 14:19:30.160039901,,,,,,,,,,0,0,,
Whistle,Flo Rida,"Rida, Flo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/02/25 04:35:06.427716016,,,,,,,,,,0,0,,
Wish You Were Here,Pink Floyd,"Floyd, Pink",,,"[{""title"":""Pink Floyd - Shine On You Crazy Diamond [ Official Music Video ] HD"",""youtubeID"":""cWGE9Gi0bB0""},{""title"":""Pink Floyd - Wish You Were Here - Pulse Live - HD"",""youtubeID"":""tiF-q2h7tSA""},{""title"":""Pink Floyd - Wish You Were Here \/ Comfortably Numb"",""youtubeID"":""x-RHRJohyY8""}]",,,US,,,"[{""title"":""1. Shine On You Crazy Diamond"",""duration"":812},{""title"":""2. Welcome To The Machine"",""duration"":453},{""title"":""3. Have A Cigar"",""duration"":324},{""title"":""4. Wish You Were Here"",""duration"":316},{""title"":""5. Shine On You Crazy Diamond"",""duration"":749}]",,Rock,Prog Rock,,,,,,,,,,磁带,,专辑,,,,,,,,,0,0.000000,,,,,,0,,,,,,,,,,,,,,722354,,0,,https://img.discogs.com/A5piyYEHHMS-SdidtEdHRThm1-I=/fit-in/600x524/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-722354-1479929170-1107.jpeg.jpg,
With An Orchid,Yanni,Yanni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/02/21 12:19:52.664576053,,,,,,,,,纯音乐/器乐,0,0,,
With The Beatles,The Beatles,"Beatles, The",,,"[{""title"":""The 8-Bit Beatles - With The Beatles"",""youtubeID"":""R4XzElp92JQ""},{""title"":""The Beatles - All My Loving - Washington Coliseum 1964"",""youtubeID"":""wq5Nt6xX8hU""},{""title"":""The Beatles - The Making Of With The Beatles"",""youtubeID"":""nezTgStZhII""},{""title"":""With The Beatles - The Beatles Full Album Cover Compilation"",""youtubeID"":""EiI42-kz2ug""}]",,,UK,1963,,"[{""title"":""1. It Won't Be Long"",""duration"":0},{""title"":""2. All I've Got To Do"",""duration"":0},{""title"":""3. All My Loving"",""duration"":0},{""title"":""4. Don't Bother Me"",""duration"":0},{""title"":""5. Little Child"",""duration"":0},{""title"":""6. Till There Was You"",""duration"":0},{""title"":""7. Please Mister Postman"",""duration"":0},{""title"":""8. Roll Over Beethoven"",""duration"":0},{""title"":""9. Hold Me Tight"",""duration"":0},{""title"":""10. You Really Got A Hold On Me"",""duration"":0},{""title"":""11. I Wanna Be Your Man"",""duration"":0},{""title"":""12. Devil In Her Heart"",""duration"":0},{""title"":""13. Not A Second Time"",""duration"":0},{""title"":""14. Money"",""duration"":0}]",,Rock,"Pop Rock,Rock & Roll",,,,"Bass - Paul McCartney,Rhythm Guitar - John Lennon,Vocals - Paul McCartney,Lead Guitar - George Harrison,Drums - Ringo Starr,Vocals - Ringo Starr,Vocals - George Harrison,Vocals - John Lennon",,,,,,,,专辑,,,,,,,,,0,0.000000,,,,,,0,,,,,,2017/08/06 18:14:48.618339061,,,,,,,,768729,,0,,https://img.discogs.com/A5d0DW0UJrSkkqraPIxUm5B8zNU=/fit-in/598x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-768729-1300115438.jpeg.jpg,
Yellow,Coldplay,Coldplay,,,,,,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/01/12 20:30:03.120327949,,,,,,,,,,0,,,
Yesterday,The Beatles,"Beatles, The",,,,,,,1965,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/02/21 09:10:23.636927127,,,,,,,,,,0,,,
You,Approaching Nirvana,"Nirvana, Approaching",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/02/21 12:42:03.006525039,,,,,,,,,纯音乐/器乐,0,,,
You & I,CoCo Lee,"Lee, CoCo",,,,,,Taiwan,2019,,"[{""title"":""1. You & I"",""duration"":266}]",,Pop,Ballad,,,,,,,,,,,,单曲,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/02/21 07:36:36.493993997,,,,,,,,14043750,,0,,https://img.discogs.com/WFOTWamRneRVuIhpF1toxK0N0BM=/fit-in/540x540/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-14043750-1566714318-6071.jpeg.jpg,
You Are Not Alone,迈克尔•杰克逊,迈克尔•杰克逊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/02/21 12:06:57.878555059,,,,,,,,,,0,0,,
You Belong To Me,Bob Dylan,"Dylan, Bob",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/02/22 14:16:01.661402940,,,,,,,,,,0,0,,
You're Beautiful,James Blunt,"Blunt, James",,,,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/01/12 20:28:29.092545986,,,,,,,,,爱情,0,,,
Young And Beautiful,Lana Del Ray,"Ray, Lana Del",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000000,,,,,,0,,,,,,2020/01/12 20:49:08.394180059,,,,,,,,,爱情,0,,,
